scientificName	accession	taxid
plasmid	NC_017225	390236
plasmid	NC_017230	390236
plasmid	NC_017226	390236
plasmid	NC_017227	390236
plasmid	NC_017231	390236
plasmid	NC_017228	390236
plasmid	NC_017232	390236
plasmid	NC_017239	390236
plasmid	NC_017233	390236
plasmid	NC_017234	390236
plasmid	NC_002056	90371
plasmid	NC_017235	390236
plasmid	NC_017236	390236
plasmid	NC_017240	390236
plasmid	NC_017237	390236
plasmid	NC_017241	390236
plasmid	NC_013130	521007
plasmid	NC_017398	521007
plasmid	NC_017422	521007
plasmid	NC_017414	521007
plasmid	NC_017399	521007
plasmid	NC_002090	90371
plasmid	NC_017419	521007
plasmid	NC_017415	521007
plasmid	NC_017420	521007
plasmid	NC_017400	521007
plasmid	NC_017416	521007
plasmid	NC_017421	521007
plasmid	NC_017423	521007
plasmid	NC_017401	521007
plasmid	NC_017424	521007
plasmid	NC_017417	521007
plasmid	NC_003292	90371
plasmid	NC_017402	521007
plasmid	NC_017180	555217
plasmid	NC_017183	555217
plasmid	NC_017181	555217
plasmid	NC_017184	555217
plasmid	NC_017182	555217
plasmid	NC_017185	555217
plasmid	NC_016150	1074889
plasmid	NC_017475	1597
plasmid	NC_015715	579138
plasmid	NC_005014	90371
plasmid	NC_015716	579138
plasmid	NC_017647	1072459
plasmid	NC_017648	1072459
plasmid	NC_017649	1072459
plasmid	NC_017650	1072459
plasmid	NC_003296	267608
plasmid	NC_011367	272568
plasmid	NC_009669	439375
plasmid	NC_009670	439375
plasmid	NC_009671	439375
plasmid	NC_006815	90371
plasmid	NC_009672	439375
plasmid	NC_010580	395963
plasmid	NC_010578	395963
plasmid	NC_006823	76114
plasmid	NC_006824	76114
plasmid	NC_014824	697329
plasmid	NC_014825	697329
plasmid	NC_014826	697329
plasmid	NC_014827	697329
plasmid	NC_011738	65393
plasmid	NC_006816	90371
plasmid	NC_012628	1590
plasmid	NC_011737	65393
plasmid	NC_011730	65393
plasmid	NC_011732	65393
plasmid	NC_011733	65393
plasmid	NC_011734	65393
plasmid	NC_009955	398580
plasmid	NC_009956	398580
plasmid	NC_009957	398580
plasmid	NC_009958	398580
plasmid	NC_009959	398580
plasmid	NC_009807	90371
plasmid	NC_003080	306537
plasmid	NC_017263	547048
plasmid	NC_017266	547048
plasmid	NC_017264	547048
plasmid	NC_015417	929506
plasmid	NC_015426	929506
plasmid	NC_015418	929506
plasmid	NC_015427	929506
plasmid	NC_015419	929506
plasmid	NC_015670	1002804
plasmid	NC_010896	90371
plasmid	NC_015430	990316
plasmid	NC_014558	889932
plasmid	NC_009339	350054
plasmid	NC_009340	350054
plasmid	NC_009341	350054
plasmid	NC_015219	990317
plasmid	NC_006139	177439
plasmid	NC_006140	177439
plasmid	NC_004319	196164
plasmid	NC_004320	196164
plasmid	NC_013104	90371
plasmid	NC_014533	497965
plasmid	NC_014534	497965
plasmid	NC_014502	497965
plasmid	NC_014503	497965
plasmid	NC_014504	497965
plasmid	NC_014535	497965
plasmid	NC_008382	216596
plasmid	NC_008383	216596
plasmid	NC_008379	216596
plasmid	NC_008381	216596
plasmid	NC_013437	90371
plasmid	NC_008384	216596
plasmid	NC_008378	216596
plasmid	NC_014549	861360
plasmid	NC_014548	861360
plasmid	NC_014718	882378
plasmid	NC_014723	882378
plasmid	NC_012811	272630
plasmid	NC_012807	272630
plasmid	NC_012809	272630
plasmid	NC_012810	272630
plasmid	NC_014476	90371
plasmid	NC_017169	1035377
plasmid	NC_017170	1035377
plasmid	NC_014908	596153
plasmid	NC_014911	596153
plasmid	NC_011758	440085
plasmid	NC_011760	440085
plasmid	NC_017536	1031710
plasmid	NC_008697	196162
plasmid	NC_017577	693970
plasmid	NC_017580	693970
plasmid	NC_015570	90371
plasmid	NC_017578	693970
plasmid	NC_006362	247156
plasmid	NC_006363	247156
plasmid	NC_002682	266835
plasmid	NC_002679	266835
plasmid	NC_010727	441620
plasmid	NC_010721	441620
plasmid	NC_014120	640511
plasmid	NC_014304	634500
plasmid	NC_014305	634500
plasmid	NC_015965	90371
plasmid	NC_010366	478009
plasmid	NC_010369	478009
plasmid	NC_010368	478009
plasmid	NC_010367	478009
plasmid	NC_017736	1163745
plasmid	NC_016079	1082931
plasmid	NC_010555	529507
plasmid	NC_010401	509173
plasmid	NC_010402	509173
plasmid	NC_010403	509173
plasmid	NC_019001	90371
plasmid	NC_010404	509173
plasmid	NC_014811	278137
plasmid	NC_014812	278137
plasmid	NC_015517	940190
plasmid	NC_016646	911045
plasmid	NC_014144	426114
plasmid	NC_009806	266940
plasmid	NC_009660	266940
plasmid	NC_017762	1172562
plasmid	NC_008564	390236
plasmid	NC_019108	90371
plasmid	NC_008565	390236
plasmid	NC_008566	390236
plasmid	NC_008567	390236
plasmid	NC_008273	390236
plasmid	NC_008568	390236
plasmid	NC_008274	390236
plasmid	NC_008569	390236
plasmid	NT_167350	390236
plasmid	NT_167351	390236
plasmid	NT_167352	390236
plasmid	NC_019109	90371
plasmid	NC_012661	738
plasmid	NC_006153	273123
plasmid	NC_006154	273123
plasmid	NC_018069	1002809
plasmid	NC_010123	272568
plasmid	NC_010124	272568
plasmid	NC_014170	406817
plasmid	NC_020956	1071774
plasmid	NC_015409	263358
plasmid	NC_015582	702113
plasmid	NC_015579	702113
plasmid	NC_019111	90371
plasmid	NC_015583	702113
plasmid	NC_015727	1042878
plasmid	NC_015724	1042878
plasmid	NC_010529	977880
plasmid	NC_018653	935198
plasmid	NT_187139	314723
plasmid	NT_187136	314723
plasmid	NT_187137	314723
plasmid	NT_187140	314723
plasmid	NT_187141	314723
plasmid	NC_019113	90371
plasmid	NT_187142	314723
plasmid	NT_187138	314723
plasmid	NT_187143	314723
plasmid	NT_187144	314723
plasmid	NT_187145	314723
plasmid	NC_012987	272630
plasmid	NC_012989	272630
plasmid	NC_020180	935296
plasmid	NC_020208	1158600
plasmid	NC_014310	859657
plasmid	NC_023899	90371
plasmid	NC_014026	761659
plasmid	NC_014028	761659
plasmid	NC_014030	761659
plasmid	NC_014157	761659
plasmid	NC_020979	1071755
plasmid	NC_019100	862908
plasmid	NC_018022	710421
plasmid	NC_018023	710421
plasmid	NC_019953	1121451
plasmid	NC_021060	1305598
plasmid	NC_023900	90371
plasmid	NC_020534	1074919
plasmid	NC_016813	1117943
plasmid	NC_016836	1117943
plasmid	NC_016814	1117943
plasmid	NT_187146	1117943
plasmid	NT_187147	1117943
plasmid	NT_187148	1117943
plasmid	NT_187149	1117943
plasmid	NT_187150	1117943
plasmid	NC_016815	1117943
plasmid	NC_009980	98360
plasmid	NC_020212	435998
plasmid	NC_021886	669502
plasmid	NC_020060	698761
plasmid	NC_020061	698761
plasmid	NC_020062	698761
plasmid	NC_016113	1003195
plasmid	NC_021086	1134454
plasmid	NC_022114	537973
plasmid	NC_022123	537973
plasmid	NC_022358	1163617
plasmid	NC_009982	98360
plasmid	NC_017766	1133850
plasmid	NC_021730	1096997
plasmid	NC_021731	1096997
plasmid	NC_021732	1096997
plasmid	NC_020303	1121362
plasmid	NZ_CP008945	191610
plasmid	NC_020292	931276
plasmid	NZ_LM651913	33964
plasmid	NZ_LN811400	340
plasmid	NZ_CP009489	632
plasmid	NC_010421	98360
plasmid	NZ_CP009490	632
plasmid	NZ_CP009491	632
plasmid	NZ_CP009713	386656
plasmid	NZ_CP009714	386656
plasmid	NZ_CP009839	1035377
plasmid	NZ_CP009841	1035377
plasmid	NZ_CP010294	632
plasmid	NZ_CP009988	632
plasmid	NZ_CP009989	632
plasmid	NZ_CP009990	632
plasmid	NC_010422	98360
plasmid	NZ_CP010246	649716
plasmid	NZ_CP010248	649716
plasmid	NZ_CP009934	349746
plasmid	NZ_CP009936	349746
plasmid	NZ_CP009937	349746
plasmid	NZ_CP009701	632
plasmid	NZ_CP009702	632
plasmid	NZ_CP009703	632
plasmid	NZ_CP009721	632
plasmid	NZ_CP009722	632
plasmid	NC_010716	98360
plasmid	NZ_CP009724	632
plasmid	NZ_CP009903	360102
plasmid	NZ_CP009904	360102
plasmid	NZ_CP009905	360102
plasmid	NZ_CP009842	632
plasmid	NZ_CP009843	632
plasmid	NZ_CP010020	748678
plasmid	NZ_CP010021	748678
plasmid	NZ_CP010022	748678
plasmid	NZ_CP009782	632
plasmid	NC_015392	98360
plasmid	NC_012690	562
plasmid	NC_004958	1308
plasmid	NZ_CP009783	632
plasmid	NZ_CP009784	632
plasmid	NZ_CP009833	632
plasmid	NZ_CP009834	632
plasmid	NZ_CP009835	632
plasmid	NC_018889	932920
plasmid	NC_017720	216597
plasmid	NC_017718	216597
plasmid	NC_017719	216597
plasmid	NZ_CP006779	1345703
plasmid	NC_019105	98360
plasmid	NZ_CP006780	1345703
plasmid	NZ_CP006752	1345706
plasmid	NZ_CP006753	1345706
plasmid	NZ_CP006756	1345705
plasmid	NZ_CP006757	1345705
plasmid	NZ_CP006795	1345710
plasmid	NZ_CP006796	1345710
plasmid	NZ_CP006797	1345710
plasmid	NZ_CP006749	1345707
plasmid	NZ_CP006750	1345707
plasmid	NC_019106	98360
plasmid	NZ_CP006760	1345704
plasmid	NZ_CP006761	1345704
plasmid	NZ_CP006790	1345702
plasmid	NZ_CP006791	1345702
plasmid	NZ_CP006793	1345702
plasmid	NZ_CP009971	214092
plasmid	NZ_CP009972	214092
plasmid	NZ_CP006746	1345708
plasmid	NZ_CP006747	1345708
plasmid	NZ_LN901634	376
plasmid	NC_019107	98360
plasmid	NZ_AP019552	1441386
plasmid	NZ_AP019553	1441386
plasmid	NZ_LT984411	2748
plasmid	NZ_LT984412	2748
plasmid	NZ_LT984413	2748
plasmid	NZ_CP024119	580165
plasmid	NZ_CP024121	580165
plasmid	NZ_CP024122	580165
plasmid	NZ_CP024105	580165
plasmid	NZ_CP024106	580165
plasmid	NC_010259	108619
plasmid	NZ_CP024102	580165
plasmid	NZ_CP024103	580165
plasmid	NZ_CP024110	580165
plasmid	NZ_CP024097	580165
plasmid	NZ_CP024112	580165
plasmid	NZ_CP024099	580165
plasmid	NZ_CP024100	580165
plasmid	NZ_CP024117	580165
plasmid	NZ_CP024118	580165
plasmid	NZ_CP024114	580165
plasmid	NC_014003	108619
plasmid	NZ_CP024115	580165
plasmid	NZ_AP022319	758782
plasmid	NZ_AP022320	758782
plasmid	NZ_CP014203	1561
plasmid	NZ_CP015454	139021
plasmid	NZ_CP015450	546160
plasmid	NZ_CP015451	546160
plasmid	NZ_CP015452	546160
plasmid	NZ_LT985316	562
plasmid	NZ_LT985290	562
plasmid	NC_002638	119912
plasmid	NZ_LT985291	562
plasmid	NZ_LT985292	562
plasmid	NZ_LT985261	562
plasmid	NZ_LT985262	562
plasmid	NZ_LT985312	562
plasmid	NZ_LT985313	562
plasmid	NZ_LT985314	562
plasmid	NZ_LT985266	562
plasmid	NZ_LT985307	562
plasmid	NZ_LT985223	562
plasmid	NC_005862	119912
plasmid	NZ_CP029124	158836
plasmid	NZ_CP029125	158836
plasmid	NZ_LR697133	562
plasmid	NZ_AP022342	1352
plasmid	NZ_AP022343	1352
plasmid	NZ_AP022344	1352
plasmid	NZ_LT985287	562
plasmid	NZ_LT985217	562
plasmid	NZ_LT985298	562
plasmid	NZ_LT985252	562
plasmid	NC_009981	119912
plasmid	NZ_CP008850	470
plasmid	NZ_CP008851	470
plasmid	NZ_CP016299	470
plasmid	NZ_CP047236	2698900
plasmid	NZ_LR740777	562
plasmid	NZ_CP029243	562
plasmid	NZ_CP029244	562
plasmid	NZ_CP029245	562
plasmid	NZ_LR740759	562
plasmid	NZ_LR740760	562
plasmid	NC_010119	119912
plasmid	NZ_CP016694	1360
plasmid	NZ_CP016695	1360
plasmid	NZ_CP016696	1360
plasmid	NZ_CP016697	1360
plasmid	NZ_CP016698	1360
plasmid	NZ_CP016746	1359
plasmid	NZ_CP016747	1359
plasmid	NZ_CP016748	1359
plasmid	NZ_CP016749	1359
plasmid	NZ_CP016750	1359
plasmid	NC_010500	149387
plasmid	NC_012692	562
plasmid	NZ_CP016751	1359
plasmid	NZ_CP016752	1359
plasmid	NZ_CP029123	562
plasmid	NZ_CP029109	562
plasmid	NZ_CP029110	562
plasmid	NZ_CP029112	562
plasmid	NZ_CP029113	562
plasmid	NZ_CP029114	562
plasmid	NZ_CP029116	562
plasmid	NZ_CP029117	562
plasmid	NC_003455	149539
plasmid	NZ_CP029118	562
plasmid	NZ_CP029119	562
plasmid	NZ_CP029121	562
plasmid	NZ_LT994833	573
plasmid	NZ_LT994838	244366
plasmid	NZ_CP029103	562
plasmid	NZ_CP029104	562
plasmid	NZ_CP029105	562
plasmid	NZ_CP029106	562
plasmid	NZ_CP029107	562
plasmid	NC_003456	149539
plasmid	NZ_CP029545	1218494
plasmid	NZ_CP028115	1055533
plasmid	NZ_LT984414	1364
plasmid	NZ_LT984415	1364
plasmid	NZ_LT984416	1364
plasmid	NZ_LR697126	573
plasmid	NZ_CP029438	1463165
plasmid	NZ_CP029439	1463165
plasmid	NZ_CP029440	1463165
plasmid	NZ_CP029441	1463165
plasmid	NC_003457	149539
plasmid	NZ_CP029442	1463165
plasmid	NZ_CP029428	1463165
plasmid	NZ_CP029429	1463165
plasmid	NZ_CP029430	1463165
plasmid	NZ_CP029431	1463165
plasmid	NZ_CP029433	1463165
plasmid	NZ_CP029434	1463165
plasmid	NZ_CP029435	1463165
plasmid	NZ_CP029436	1463165
plasmid	NZ_CP029098	573
plasmid	NC_005002	149539
plasmid	NZ_CP029100	573
plasmid	NZ_CP029101	573
plasmid	NZ_CP029102	573
plasmid	NZ_CP028382	562
plasmid	NZ_CP028383	562
plasmid	NZ_CP029577	562
plasmid	NZ_CP029578	562
plasmid	NZ_CP029580	562
plasmid	NZ_CP029581	562
plasmid	NZ_CP029575	562
plasmid	NC_010860	149539
plasmid	NZ_CP019653	697284
plasmid	NZ_CP019654	697284
plasmid	NZ_CP019656	147375
plasmid	NZ_CP019657	147375
plasmid	NZ_CP019658	147375
plasmid	NZ_CP019660	147375
plasmid	NZ_CP019661	147375
plasmid	NZ_LR595854	1496
plasmid	NZ_CP021887	135569
plasmid	NZ_CP029135	573
plasmid	NC_014354	149539
plasmid	NZ_CP029136	573
plasmid	NZ_CP029138	573
plasmid	NZ_CP029139	573
plasmid	NZ_CP029350	1590
plasmid	NZ_CP029598	1463164
plasmid	NZ_CP029599	1463164
plasmid	NZ_CP028161	1360
plasmid	NZ_CP021457	1580
plasmid	NZ_CP021458	1580
plasmid	NZ_CP021459	1580
plasmid	NC_019120	149539
plasmid	NZ_CP021460	1580
plasmid	NZ_CP021461	1580
plasmid	NZ_CP029153	1496
plasmid	NZ_CP029155	1496
plasmid	NZ_CP029156	1496
plasmid	NZ_CP029547	1597
plasmid	NZ_CP029548	1597
plasmid	NZ_CP029549	1597
plasmid	NZ_CP029127	571
plasmid	NZ_AP022346	1816615
plasmid	NC_019127	149539
plasmid	NZ_AP022348	1816604
plasmid	NZ_CP029140	1134687
plasmid	NZ_CP029142	1134687
plasmid	NZ_CP029143	1134687
plasmid	NZ_CP029144	1134687
plasmid	NZ_CP029588	573
plasmid	NZ_CP029589	573
plasmid	NZ_CP029583	573
plasmid	NZ_CP029584	573
plasmid	NZ_CP029585	573
plasmid	NC_021927	149539
plasmid	NZ_CP029586	573
plasmid	NZ_CP029591	573
plasmid	NZ_CP029592	573
plasmid	NZ_CP029129	584
plasmid	NZ_CP029130	584
plasmid	NZ_CP029131	584
plasmid	NZ_CP029132	584
plasmid	NZ_CP029134	584
plasmid	NZ_LN610406	33964
plasmid	NZ_CP029083	1280
plasmid	NC_018954	192955
plasmid	NC_012882	562
plasmid	NZ_CP029085	1280
plasmid	NZ_CP029081	1280
plasmid	NZ_CP029079	1280
plasmid	NZ_AP022333	2699395
plasmid	NZ_AP022334	2699395
plasmid	NZ_AP022335	2699395
plasmid	NZ_AP022336	2699395
plasmid	NZ_CP026310	755307
plasmid	NZ_CP026311	755307
plasmid	NZ_CP026312	755307
plasmid	NC_018966	192955
plasmid	NZ_CP026313	755307
plasmid	NZ_CP026314	755307
plasmid	NZ_CP028469	1280
plasmid	NZ_CP011399	1639
plasmid	NZ_CP029594	28901
plasmid	NZ_CP029628	1280
plasmid	NZ_CP029672	1280
plasmid	NZ_CP029596	28901
plasmid	NZ_CP021463	90371
plasmid	NZ_CP021464	90371
plasmid	NC_019104	192955
plasmid	NZ_CP021465	90371
plasmid	NZ_CP021466	90371
plasmid	NZ_CP029665	1280
plasmid	NZ_CP029656	1280
plasmid	NZ_CP029249	600
plasmid	NZ_CP029399	1307
plasmid	NZ_CP029674	1280
plasmid	NZ_CP029676	1280
plasmid	NZ_CP029677	1280
plasmid	NZ_CP029679	1280
plasmid	NC_011604	356621
plasmid	NZ_CP029650	1280
plasmid	NZ_CP029651	1280
plasmid	NZ_CP029666	1280
plasmid	NZ_CP029668	1280
plasmid	NZ_CP029654	1280
plasmid	NZ_CP029648	1280
plasmid	NZ_CP029659	1280
plasmid	NZ_CP021142	1280
plasmid	NZ_CP021143	1280
plasmid	NZ_CP028155	149539
plasmid	NC_011422	497977
plasmid	NZ_CP028156	149539
plasmid	NZ_CP028153	998822
plasmid	NZ_CP028154	998822
plasmid	NZ_CP021166	573
plasmid	NZ_CP023250	573
plasmid	NZ_CP023251	573
plasmid	NZ_CP023252	573
plasmid	NZ_CP023253	573
plasmid	NZ_LR594667	282217
plasmid	NZ_LR594668	282217
plasmid	NC_010879	626418
plasmid	NZ_LR594669	282217
plasmid	NZ_LR594670	282217
plasmid	NC_007900	264202
plasmid	NZ_CP016274	632
plasmid	NZ_CP016275	632
plasmid	NZ_CP016276	632
plasmid	NC_008230	382638
plasmid	NZ_LR594660	434009
plasmid	NZ_LR594661	434009
plasmid	NZ_LR594676	434008
plasmid	NC_019103	794865
plasmid	NZ_LR594677	434008
plasmid	NZ_CP028484	562
plasmid	NZ_CP028485	562
plasmid	NZ_CP028486	562
plasmid	NC_007430	315277
plasmid	NZ_CP023442	573
plasmid	NZ_CP023443	573
plasmid	NZ_CP023444	573
plasmid	NZ_LR594663	662548
plasmid	NZ_LR594664	662548
plasmid	NC_015575	932733
plasmid	NZ_LR594665	662548
plasmid	NZ_LR594672	434014
plasmid	NZ_LR594673	434014
plasmid	NZ_LR594674	434014
plasmid	NZ_AP021882	2675298
plasmid	NZ_AP021883	2675298
plasmid	NZ_CP023259	562
plasmid	NZ_CP023260	562
plasmid	NZ_CP023261	562
plasmid	NZ_CP023262	562
plasmid	NC_019138	947304
plasmid	NZ_CP023263	562
plasmid	NZ_CP023264	562
plasmid	NC_012630	813
plasmid	NC_012629	580049
plasmid	NC_012626	813
plasmid	NZ_CP046571	29447
plasmid	NZ_AP019659	265668
plasmid	NZ_AP019653	2572923
plasmid	NZ_CP029564	28082
plasmid	NZ_CP029565	28082
plasmid	NC_010993	90371
plasmid	NZ_AP019656	1381081
plasmid	NC_005707	222523
plasmid	NZ_AP018440	2058624
plasmid	NZ_AP018442	2058625
plasmid	NZ_CP029339	565560
plasmid	NZ_CP029340	565560
plasmid	NZ_CP029341	565560
plasmid	NZ_CP029542	2202000
plasmid	NZ_CP028344	670
plasmid	NZ_CP028345	670
plasmid	NC_022376	1401650
plasmid	NC_012885	644
plasmid	NZ_CP028346	670
plasmid	NZ_CP029670	1280
plasmid	NZ_CP014330	2371
plasmid	NC_007608	300268
plasmid	NZ_CP029661	1280
plasmid	NZ_CP029662	1280
plasmid	NC_012634	347255
plasmid	NC_009353	431944
plasmid	NC_002774	158878
plasmid	NZ_CP029570	470
plasmid	NC_025026	90370
plasmid	NZ_CP029571	470
plasmid	NZ_CP029572	470
plasmid	NZ_CP029573	470
plasmid	NC_003140	158879
plasmid	NC_006625	484021
plasmid	NC_017334	523796
plasmid	NC_017335	523796
plasmid	NC_017336	523796
plasmid	NC_011224	412419
plasmid	NC_011226	412419
plasmid	NC_019555	358
plasmid	NC_011247	412419
plasmid	NC_011257	412419
plasmid	NC_011259	412419
plasmid	NC_011261	412419
plasmid	NC_011265	412419
plasmid	NC_011245	412419
plasmid	NC_011248	412419
plasmid	NC_011249	412419
plasmid	NC_011250	412419
plasmid	NC_011251	412419
plasmid	NC_019359	470
plasmid	NC_011254	412419
plasmid	NC_011256	412419
plasmid	NC_011262	412419
plasmid	NC_011264	412419
plasmid	NZ_CP029095	287
plasmid	NZ_CP029096	287
plasmid	NZ_CP018299	38293
plasmid	NC_003042	195102
plasmid	NC_013354	585395
plasmid	NC_017319	591020
plasmid	NC_021489	470
plasmid	NC_017320	591020
plasmid	NC_017329	591020
plasmid	NC_017321	591020
plasmid	NC_017330	591020
plasmid	NZ_CP029091	287
plasmid	NZ_CP029092	287
plasmid	NZ_CP029094	287
plasmid	NC_013365	585396
plasmid	NC_013370	585396
plasmid	NC_013366	585396
plasmid	NC_025111	470
plasmid	NC_013367	585396
plasmid	NC_013368	585396
plasmid	NZ_AP018687	76258
plasmid	NZ_AP018688	76258
plasmid	NC_013419	600809
plasmid	NC_020420	471821
plasmid	NC_020421	471821
plasmid	NC_020422	471821
plasmid	NC_013356	622759
plasmid	NC_013357	622759
plasmid	NC_024959	471
plasmid	NC_013358	622759
plasmid	NC_005838	262724
plasmid	NC_009649	272620
plasmid	NC_009650	272620
plasmid	NC_009651	272620
plasmid	NC_009652	272620
plasmid	NC_009653	272620
plasmid	NC_011526	434924
plasmid	NC_013452	681288
plasmid	NC_013453	681288
plasmid	NC_019983	546
plasmid	NC_013505	633699
plasmid	NC_012552	633699
plasmid	NC_014496	1641
plasmid	NC_017130	634456
plasmid	NC_011350	444450
plasmid	NC_011351	444450
plasmid	NC_017339	869816
plasmid	NC_008213	362976
plasmid	NC_013210	634452
plasmid	NZ_CP023274	584
plasmid	NC_019984	546
plasmid	NC_017345	548473
plasmid	NC_017136	634459
plasmid	NC_016864	990282
plasmid	NC_017627	216592
plasmid	NC_003383	272626
plasmid	NC_015756	1045854
plasmid	NC_005229	1148
plasmid	NC_005230	1148
plasmid	NC_017134	634457
plasmid	NC_010715	457570
plasmid	NC_019991	546
plasmid	NC_010724	457570
plasmid	NZ_CP022363	664962
plasmid	NZ_CP022365	664962
plasmid	NZ_CP022366	664962
plasmid	NZ_CP022367	664962
plasmid	NZ_CP022368	664962
plasmid	NZ_CP022369	664962
plasmid	NC_015471	391623
plasmid	NC_006509	235909
plasmid	NC_013792	398511
plasmid	NC_020122	546
plasmid	NC_003526	1270
plasmid	NC_013793	398511
plasmid	NC_009343	340322
plasmid	NZ_CP029452	1128330
plasmid	NZ_CP029453	1128330
plasmid	NZ_CP020561	287
plasmid	NC_009040	349101
plasmid	NC_009726	434922
plasmid	NC_017202	541229
plasmid	NC_017209	541229
plasmid	NC_017203	541229
plasmid	NC_020123	546
plasmid	NC_017204	541229
plasmid	NC_017210	541229
plasmid	NC_017205	541229
plasmid	NC_017211	541229
plasmid	NC_017206	541229
plasmid	NC_017207	541229
plasmid	NC_017212	541229
plasmid	NC_017630	869729
plasmid	NC_017189	1001582
plasmid	NC_015475	994476
plasmid	NC_020131	546
plasmid	NC_013369	573235
plasmid	NC_013362	573235
plasmid	NC_013363	573235
plasmid	NC_014543	573235
plasmid	NC_017637	566546
plasmid	NC_017636	566546
plasmid	NC_009777	338187
plasmid	NZ_CP012641	1707785
plasmid	NZ_CP012642	1707785
plasmid	NC_010379	498213
plasmid	NC_017097	550
plasmid	NC_017257	1005090
plasmid	NC_017258	1005090
plasmid	NC_014728	767455
plasmid	NC_010418	498214
plasmid	NC_015876	1054460
plasmid	NC_013200	568704
plasmid	NC_017261	1005057
plasmid	NC_017260	1005057
plasmid	NC_017350	1123523
plasmid	NC_014719	632335
plasmid	NC_024987	550
plasmid	NC_015213	1604
plasmid	NC_015218	1604
plasmid	NC_016837	1069533
plasmid	NC_017483	929102
plasmid	NC_017487	929102
plasmid	NC_017484	929102
plasmid	NC_017485	929102
plasmid	NC_017488	929102
plasmid	NC_014007	452662
plasmid	NC_014005	452662
plasmid	NC_025003	550
plasmid	NC_014009	452662
plasmid	NC_012983	582402
plasmid	NC_008826	420662
plasmid	NC_017476	1597
plasmid	NC_015053	565040
plasmid	NC_015066	565040
plasmid	NC_013972	716540
plasmid	NC_013973	716540
plasmid	NC_015390	208596
plasmid	NC_012797	573370
plasmid	NC_019310	552
plasmid	NC_012795	573370
plasmid	NC_017346	889933
plasmid	NC_017344	889933
plasmid	NC_017318	718251
plasmid	NC_017242	1045858
plasmid	NC_015407	862259
plasmid	NC_015686	991791
plasmid	NC_015688	991791
plasmid	NC_014916	550542
plasmid	NC_016750	1116231
plasmid	NC_021922	623
plasmid	NZ_CP021355	1990687
plasmid	NZ_CP021356	1990687
plasmid	NZ_CP021357	1990687
plasmid	NC_009507	392499
plasmid	NC_009508	392499
plasmid	NC_017391	644651
plasmid	NC_017388	644651
plasmid	NC_017392	644651
plasmid	NC_017389	644651
plasmid	NC_016794	347495
plasmid	NC_021185	738
plasmid	NC_016780	347495
plasmid	NC_016825	1132507
plasmid	NC_014544	661367
plasmid	NC_015710	331113
plasmid	NC_018606	1231626
plasmid	NC_011311	316275
plasmid	NC_011314	316275
plasmid	NC_011315	316275
plasmid	NC_011316	316275
plasmid	NC_017220	1035817
plasmid	NC_021230	1280
plasmid	NC_017222	1035817
plasmid	NC_010160	382640
plasmid	NC_020958	1071757
plasmid	NC_020987	1071760
plasmid	NC_020962	1071766
plasmid	NC_014621	880591
plasmid	NC_014626	880591
plasmid	NC_012247	498741
plasmid	NC_010335	366602
plasmid	NC_012252	498741
plasmid	NC_022598	1280
plasmid	NC_006877	470
plasmid	NC_012239	498741
plasmid	NC_010333	366602
plasmid	NC_012242	498741
plasmid	NC_012260	498741
plasmid	NC_012265	498741
plasmid	NC_012267	498741
plasmid	NC_012230	498741
plasmid	NC_012234	498741
plasmid	NC_020196	1072467
plasmid	NC_015598	1033837
plasmid	NC_023385	1280
plasmid	NC_015603	1033837
plasmid	NC_013717	637910
plasmid	NC_013718	637910
plasmid	NC_013719	637910
plasmid	NC_011003	216591
plasmid	NC_017653	1048689
plasmid	NC_017657	1048689
plasmid	NC_017654	1048689
plasmid	NC_017658	1048689
plasmid	NC_017655	1048689
plasmid	NC_015173	1287
plasmid	NC_015461	1005058
plasmid	NC_020951	1071770
plasmid	NC_017370	102608
plasmid	NC_020985	1071775
plasmid	NC_017139	1006007
plasmid	NC_017140	1006007
plasmid	NC_017141	1006007
plasmid	NC_017369	866345
plasmid	NC_015420	511437
plasmid	NC_015429	511437
plasmid	NC_024973	1311
plasmid	NC_015421	511437
plasmid	NC_020957	1071783
plasmid	NC_016635	701521
plasmid	NC_016606	701521
plasmid	NC_016636	701521
plasmid	NC_016607	701521
plasmid	NC_016608	701521
plasmid	NC_017017	701521
plasmid	NC_017018	701521
plasmid	NC_017019	701521
plasmid	NC_021170	1352
plasmid	NC_016792	334406
plasmid	NC_016772	334406
plasmid	NC_016773	334406
plasmid	NC_016793	334406
plasmid	NC_016774	334406
plasmid	NC_017193	944547
plasmid	NC_020952	1071771
plasmid	NC_015258	991905
plasmid	NC_007491	234621
plasmid	NC_007486	234621
plasmid	NC_022573	1464
plasmid	NC_007487	234621
plasmid	NC_012961	291112
plasmid	NC_017565	930944
plasmid	NC_017665	566546
plasmid	NC_017457	768065
plasmid	NC_017460	768065
plasmid	NC_017458	768065
plasmid	NC_015459	1007105
plasmid	NC_007410	240292
plasmid	NC_007411	240292
plasmid	NC_022574	1464
plasmid	NC_007412	240292
plasmid	NC_014298	795797
